Label	comment
0	  ::Please see the AFD talk page for further explanation.  Thanks, ''''''   ¤  
0	 :::I agree 100% with Malleus on this one. Using news photos to illustrate commentary on the piece of news in question isn't an issue. And I don't see what "being a US encyclopedia" has to do with it, since this user's opinions on the US do not seem exactly favourable. Seriously, let it go; there's a lot of   dubious  floating around Wikipedia, and that's before one even starts to look at Shankbone's contributions to the sum of all human knowledge over on Commons. –  
0	Does anyone but me remember the pressure hull of an old submarine which rested near the southern tunnel entrance during the late 1950s and early '60s?  Rumor that it was a WWI German submarine was probably wrong, but I never identified it, or how it got there.
1	It's in spanish but it's the truth, If you don't cite this you are acting like the fraken gatekeeper know it all, you aren't shit.
0	The details of the efforts to include the film in school curricula would be relevant to a separate article about the legislation.  Given some of the issues and statements that have been raised by advocates and opponents of the legislation, I could see an argument for creating a separate article about that effort.
0	   aftermath ww2   Thanks your suggestion, which makes sense. Shouldn't take long to fix that page. Between the two of us we probably have sufficient sources for a good start. Small problem: overlap with Cold War article. Wonder if it might not be a good idea to re-title it "Immediate aftermath of WW2"? (The long aftermath was of course half a century of  CW) Just a thought. I'll let you know when I'm ready to make a start. If I'm not blocked again. Regards.   
0	(UTC)  :MTBF has a lot of meaning, but it does not mean the device will last 136 years. All of these misunderstandings are really surprising. And it does not mean that you will not see a failure in home use. Saying you will never see a failure is just dumb.  What does it really mean? It means that one out of every 136 devices will have a mechanical failure every year. Or, equivalently, if there were 1360 devices spinning, then on average, 10 would mechanically fail every year. That is the meaning of 1.2 million hours. But, this needs to be put into context. Infant mortality is not counted, because those devices never were in use. Software failures, user failures, infrastructure failures (brownouts), heat and overheating, and viral or deliberate attacks are not counted either. So, a home user is still going to see the failure every few years. Even with enterprise drives. What the home user should not see is driving the drive to death. It should be built for continuous action of the head, and that action not fail for, on average, 1.2 million hours.   21:43, 9 February 2014
0	  2D versus 3D Reconnection  I'd just like to make a comment. This article does a fine job describing reconnection in 2D. The 3D generalization is not trivial though. In 3D sweet-parker or petcheck reconnection effectively becomes 3D null-point reconnection (without getting into quai-separatrix layers versus true separatricies). In addition, the application to the Magnetosphere is very different than the application to the solar corona, in that magnetospheric reconnection topologically requires a 4-flux system, whereas the solar corona requires only a 2-flux system.  Okay, I didn't realize how technical this article was going to be until I started writing it.  I'll make an effort to fill in some of the empty links, provide a diagram or three, and place links to this article on the relevant pages.  I'm currently conducting an experiment to study magnetic reconnection - if you have questions, post them here or on my talk page...  but be warned, I'll be at a conference for the next week, so my response may be slow.   I removed an anonymous edit that claimed magnetic reconnection occurs when the magnetic pressure exceeds the plasma pressure (ie when the plasma  parameter is less than unity).  This is not the case!  Magnetic reconnection (or the lack thereof) is related to the line-tying effect of high electrical conductivity, not to the magnetic pressure.    Zowie. While you are correct that reconnection occurs in both high and low beta plasmas, the process is local and does not depend on whether the system is line tied or not. Formally, magnetic reconnection is the tearing mode, of resistive MHD instability theory (see Furth, H.P., Killeen, J., and Rosenbluth, M. N., 1963, Phys. of Fluids, 6, 459). Several researches have shown line-tying the system simply slows the (linear) tearing mode growth rate (see Velli, M. and Hood, A. W., 1989, Sol Phys 119, 107; Velli, M., Einaudi, G., and Hood, A. W., 1990, ApJ, 350, 419).  —Preceding unsigned comment added by      Topology rather than current sheets  I took the liberty of reducing the discussion of current sheets, which are not directly related to reconnection (they are in some sense a symptom of lack of magnetic reconnection!) and instead introduced separatrix surfaces and separators, the topological terms describing the domain boundaries.  (Note that separatrices, and magnetic reconnection, can exist in a vacuum, while current sheets cannot).    The discussion still needs considerable work, some work on the X-point figure (it would be nice to have the seapratrices and separator marked), an perhaps a 3-D figure to visualize domain topology  but I'm out of borrowed time for today.    Happy new year!      While it is true that topological separatricies exist independent of the plasma, reconnection cannot occur in vacuum. Reconnection absolutely requires a plasma, because it's the plasma that supports the dissipative current sheets that form along these separatricies.  Dissent about "Magnetic Reconnection?" Should notable peer-reviewed papers dissenting with the theory of magnetic reconnection be included in the article?  If so, Nobel prize winning plasma physicist Hannes Alfvén (the so-called "Father of MHD") has dissented in several articles (Double Layers and Circuits in Astrophysics, On frozen-in field lines and field-line reconnection), calling "magnetic merging" ("reconnection") a pseudo-science. More recently, electrical engineer Don Scott has also published a dissenting paper (Real Properties of Electromagnetic Fields and Plasma in the Cosmos).     Of course not. That would be scientific heresy. This is about proping up failed theories and supporting misguided research.  To quote Alfvén: The conecepts 'frozen-in magnetic field lines' and 'field-line reconnection' play a certain role in discussions of the theory of the magnetosphere.  The use of these concepts has been criticized and we shall here demonstrate that both concepts are unnecessary and often misleading.   Oh btw, you forgot another paper show 2011 True article random train 0 354372150.0    Arsenal Hero?   This is surely completely subjective. Every Arsenal fan that I know thinks he is something of a liability and was at fault in the very game referenced for the first goal. I don't think many Arsenal fans would regard Almunia as an 'Arsenal hero'. 2010 False article random dev 0 451763835.0  ::::::::Haven't you, yourself, made quite a few accusations here and on meta without providing diffs?  You said ""However, as indicated earlier I don't want to pursue the issue.""v/r -  "
1	REMOVING CUM STAINS FROM THE FAGGOTs THAT JACK OFF HERE
0	Another thing is you need to know about Armenian history and our culture. Every Armenian knows about our forefather Haik from the tribe of Armens at 2500 BC. Persians today call us by the ancient way of 'Armeni'. Which was during that time of Haik and even until the Hurri-Mitanni. So if you study our history you know than where those historians mention Hurrians were in Armenia who else was there. It was Armens or Armeni(Armenian tribes).
0	::Would it change your opinion change at all if I tell you that I am currently writing the article right now? There won't be a re-direct anymore
0	  I've added an NPOV tag to this article because the current version tries to hide the most important modern insight about the cycles, included in Roe's 2006 paper. I encourage educated readers to read the paper , check its merits and citations, decide whether I am right that it is impossible for the content of this paper to be neglected or denied by this Wikipedia article, and fix all the obsolete information on this page. Many things claimed to be problems of the theory have been resolved. WMC has very "unrelated" reasons why he wants the key paper by Roe to be suppressed - they're much more related to other theories about the climate than the content of this article which is the Milankovitch theory.   
0	Are they completly banned from Wikipedia?
0	REDIRECT Talk:Confederate War Memorial (Dallas, Texas)
0	, 20 September 2011 (UTC) ::Then we have a lot of Wikipedia articles and sections to remove. There are perfectly reliable sources to quote in both the current case and the case I posed. Avoiding "the onus of fact-checking" when determining what someone said, if it is said in a public and recordable, verifiable way, is just silliness. It is no worse, and no better, than quoting a newspaper editorial to verify what an editorial columnist said.  23:55
0	Let me spell it out for you. The content of the page you are using as an excuse to put up the speedy deletion tag is a quote from a blog that belongs to me. I am the owner of the blog. What evidence do you need exactly? You have also accused me of originating the article here when the author is someone else and two other people have been accused of sock-puppetry on no evidence. The instructions for the tag say that someone who has originated the article may remove it. That is what I did because I am not the article's originator
0	  :::My sayings on wikia are of no concern to you here but if you are looking at my wikia account, I think it is pretty clear as to what I can do. I am a master of grammar correction and I know my stuff. My user page on wikia is for fun, I make fun of anything and everything so I would not take anything I say on my userpage as serious.  I did not evade the block on my account. My ip changes every time I restart my computer. I have shown you that I have read and understand the rules and have said I will follow them. Should you choose to not unblock me it is no longer because of the reason for which I was blocked but rather because you simply do not like me which I do not believe is a valid reason.  
0	 :::Interlacing comments makes things clearer for you and me, but this isn't exactly a private conversation. :::As for "arrogance", there's little that I can say at this point which you would not see as having a little bit of arrogance, yet you ignore your own superior attitude. Not that there's anything wrong with that by itself, but you're the one preaching to me about preaching, and it's your double standard which you're trying to apply. :::His "reasonable comments" showed ignorance on the technical aspects of his proposition, and the only reason that you're still annoyed at me is because I disagree with you on the matter of anonymous IPs.   
0	 :*Nominated here Template:Did you know nominations/Mantrika Upanishad. I have renominated Maitreyi on GAN after Guild of Copy Editor's review. Can you give me the url of the Sanskrit version of the Yoga Tattva Upanishad to know the exact number of verses as you feel celextel.org is not a reliable source?''''''. 
0	   Cultural Mormon   The link links to a plastic surgeon's website. Please look at links before you reinstate them. It has nothing to do with the article or Cultural Mormonism. '''''' 
0	::Okay, thanks for writing an awesome article! I'm really impressed with what you've done. I just finished re-reading, and I did change a couple of minor grammatical/wording things and left detailed edit summaries. Once you just check over the edits I did to make sure I didn't wreck anything, I'll be happy to promote the article. Congratulations in advance! |
0	  ::At the moment there is a four day hiatus while the GA reviewer is busy at work. ::The images had become an issue - I originally just hid them with a drop down before realising that no matter which way I tried, the alt= and alt text were not working (in fact alt= was visible). The GA reviewer thinks they would be better spread out over the page, but I am not so sure. I was trying to keep it more balanced between shipwreck and treasure, as they are equally important, but without the Jewel pics (as they have not emailed me back yet) perhaps it might be better to spread them around. With the GA review due I thought I had better try and sort them out; I tried so many different ways, sizes and types of display, drop downs, wikitables and boxing that I just gave up after three hours, I couldn't even see my monitor properly and had to go to bed. Surprise surprise, the very next day the review started lol - I thought "oh crap, the images!" but when I went to look you had already sorted them out ¬) ::As the GA reviewer states, it is not part of the GA review though.   
0	 :A genuinely uninvolved person probably wouldn't care. They would decide relative weights by systematically surveying the coverage given to the various issues by high quality reliable sources. ' - ' 
0	I think the problem here is everyone is assuming that borders were so fluid as to be unrecoverable, but this is not the case. Towns and districts were known and accepted as traditionally Mercian, or traditionally West Saxon, etc. - even if they were temporarily occupied by another kingdom. These accepted boundaries can be recovered very simply - by using ecclesiastical boundaries. Each kingdom had one or more bishoprics, and their boundaries are known (in many cases they survived unchanged until the Reformation, and any earlier or later changes are recorded).
0	 ::::::::What killed Timothy Treadwell was a combination of his willful disregard of safety practices around brown bears  a violation of wildlife ethics  and his mindless moral values.  Treadwell quit using an electric fence while camping and refused to carry bear spray.  The fence would have eliminated the need for Treadwell to confront bears close to his camp, but he didn't want to "hurt" his "friends".  The end result was two dead bears and two dead people.  How moral is that?  There's a reason why campers and the Park Rangers who camp in Katmai use electric fences.  They work!  Not only that, it's a matter of wildlife ethics to use a fence to protect not only yourself, but the bears, too.     
0	::::::Uhm...me again.  @Looie496 - I thought my edit summaries served as an explanation(?)   I have given my input on talk per above.  So....what, do we take vote?
0	  Your submission at AfC Shayan Modarres was accepted   Shayan Modarres, which you submitted to Articles for creation, has been created. The article has been assessed as Stub-Class, which is recorded on the article's talk page. You may like to take a look at the grading scheme to see how you can improve the article. You are more than welcome to continue making quality contributions to Wikipedia. . * If you have any questions, you are welcome to ask at the help desk. * If you would like to help us improve this process, please consider . Thank you for helping improve Wikipedia!   
0	This is what TR, Smedley Butler, John Flynn, and many others saw.
0	    United States  Hey Cal!  I am writing is to let you know that there will be no more United States edits from me!! Thanks for reverting my inappropriate rubbish, comrade.  No sarcasm intended here.  I will now try to find something else to do.  Have you any positive suggestions?     
0	REDIRECT Talk:Jane Harley, Countess of Oxford and Countess Mortimer
1	, 12 July 2009 (UTC)  :::::::I think we have all established that you are a piece of shit with a brain even (impossibly) smaller than your cock.     :::::::Sorry my friend, Mattinbgn wanted to protect my delicate eyes from your insult. Matty please, I don't think you should edit talk pages to remove other peoples comments, but you could atleast leave my own page alone (I know you just helped me by fixing one of my posts, but please leave it to me or you can message me that i've made a mistake).  :::::::hmm ok, I have a small cock and even smaller brain. Ouch, you really let me in on the error of my ways.  12:06
0	        Semi-protected edit request on 22 February 2015     Very tiny point; in the "Early roles" section:  :They would have benefited from humans' upright gait that gives them larger range over which to see potential predators and prey, as well as color vision that, at least by day, gives humans better visual discrimination.[37] Camp dogs would also have benefitted from human tool use, as in bringing down larger prey and controlling fire for a range of purposes  It would be as well to spell the word the same way on each occasion.     :Fixed, thanks.    I LOVE JOHN PIñON FOREVER <3  — Preceding unsigned comment added by       Dogs to replace sat nav...   "Dogs prefer, when they are off the leash and Earth's magnetic field is calm, to urinate and defecate with their bodies aligned on a north-south axis.[196]" Whoever added this failed to mention that such alignment occasionally causes the excrement to land on locked Wikipedia articles.  — Preceding unsigned comment added by     :Do you have a citation to counter the one given in the article?    :Observation provides the proof, no matter how unusual this may sound.  •     ::I think it was me that added the source.  The IP should look at the magnetoception article; it is full of (surprising) examples.DrChrissy  2015 True article random train 0 49719313.0 Funny that their manipulation of wikipedia being exposed results in them going off in a huff. They are two of the worst offenders. Good riddance. The cabal must be smashed.     2006 True article blocked test 0 487699511.0  :I would tend to agree. Shocking that higher-level Wiki bureaucrats/stewards aren't bothered by the conflict of interest, the ""circumsexual"" self identity, or the pro-circ bias that exists on his own talk page! I haven't tried the higher levels of Wikipedia's heirarchy... yet.   "
0	, 7 January 2007 (UTC) # Oppose - for same reasons as Beardo - Operational status changes should not affect WP naming, and if they do we have got our naming standards wrong.   17:14
0	 :: "et" = "see that's how you get" cf. EnglishJerk   
0	 :Thanks Cyphoidbomb. The majority of the reviews the film received are mixed/negative, so it makes more sense to represent the majority point of view in the first paragraph. Thanks for the restore. )   
0	The bold comes from the fact that it's on your Talk page — a Wikilink on the page linked to always comes out as bold.
0	   Union Flag vs Union Jack   Just curious. You say you know "many Aussies" who use the term Union Flag. I don't, and I've lived in Victoria for 60+ years, and been interested in flags for most of that time. What area do you come from that's led to such a different experience?   
0	   Ebony Anpu (Charles Reese)   It's high time Ebony Anpu got his own Wiki page.  I have created a very preliminary Wiki page.  Everyone who knew him or who is familiar with his work in the OTO or Hawk and Jackal is encouraged to contribute.  I also added refs to him in Ordo Templi Orientis and Grady McMurtry. "93,23,BB. Hut, Hike!" - Ebony Anpu.  <3  
1	Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks     Anthony Bradbury sucks cock and eats shit, Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks     Anthony Bradbury sucks cock and eats shit, Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks     Anthony Bradbury sucks cock and eats shit, Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks     Anthony Bradbury sucks cock and eats shit, Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbysouthbanof sucks cocks  Notrhbys
0	   Ladytron edit - thanks for the info.   You posted a helpful reply for me on the Deletion Review page for a Ladytron article I was asking about (you referred me to the talk pages for the individual users).  First of all, thanks.  That was good info.  I wonder if you could answer my last question, which is "how can I contact a person who has a username but no user page or talk page?"  The user is Vkorobkax.  And what would I do if their deletion of content is not accidental or in good faith, but actively trying to omit factual information?  Thanks!      
0	 on using Delrev.  I want to make sure I am sorting the template correctly and placing it as it should be.  Also, who is responsible for "closing" AfD's?  I was curious as some I watch with extremely valid reasons placed for deletion that seem to be disregarded and "closed" despite obvious policy violations that would support removal.  
0	:::::And then you go telling  - who is my friend since long that I am not rational. I am rational alright. See all the good reasons above.
0	::When I added it they reverted my edition. Not they added it and they didn't. Wtf?
0	(outdent) Obama has terminated the services of Greg Craig over this, signaling that it has been a significant failure. It is notable enough to include in the biography.
0	former is about attributing to the source but the
1	fuck you you asshole i edit what i wana edit what-eva! i do what i want!
0	   Please do not vandalize pages, as you did with this edit to Paleolithic. If you continue to do so, you will be blocked from editing.    
0	::It's hard when there's a dozen of them -
0	::::: I have never made any false comments. Is it you or myself living on the area who knows the difference well? Why do you say that the statement is false? There was a subcaste mention  in wiki which you removed recently to support your claim. If you say both are different names why ezhava is not redirecting to Thiyya? Its mere commonsense that you simply want to put some arguments to backup your claims. And don't comeup with nonsense statements. I have never made at the link you shown there.
0	Deskana, i started to question what are the criterias for vandalism, should Alexius come to my home and break my computer, would that be considered vandalism? He deleted a number of time my properly sourced quotations and citations..
0	 :Ok. So you're just doing this to subcategories. I get that now. Where's the discussion that you should do this? This is a huge mistake because if the code were to be updated/changed in the future to perhaps fix this problem where all the subcategories weren't listed on the first page, then you've got them all under this "*". IMHO the "| " and "|*" should only be used for those of very high importance.  
0	:::: Correct me if I am wrong I get two warnings one for making a legitimate addition to the article by removing WP:OR and one for saying an editor made a racist remark. Is that correct? And my opponent gets one for blatently reverting and none for calling Irish people 'Paddy' and muslims 'Muhammad', is that correct?
0	How can you keep out the  opinions of the SUBJECTS of this article on the basis that they are fringe? I can understand limiting or deleting entirely this group's opinions on any other page...but on the page that is FOR discussing their point of view? Please! Oh yes, and Keepcalmandcarryon is so impressed with Mastcell's beautiful wording, and Nightscream's patience and care.  These guys can * each other's *s all day long, but it isn't going to make this article any less sucky or more neutral.
0	   WikiProject Germany Invitation   {| |- |valign="top" style="border-style:solid; border-width:2; border-color:#C0C0C0"| {| |  Hello, Stilfehler!  I'd like to call your attention to the WikiProject Germany and the German-speaking Wikipedians' notice board. I hope their links, sub-projects and discussions are interesting and even helpful to you. If not, I hope that new ones will be. * Wikipedia:WikiProject Germany | watch * Wikipedia:German-speaking Wikipedians' notice board | watch | |} |}   
0	   Picture names   Listing the names "from top clockwise" is confusing since there are people in the middle. I had to check out the article on Sly Stone to appreciate that he was not the guy in the middle. Perhaps enumerating the names from "from top" which sorts better and has only one potential confusion between a man and woman.  Just saying.
0	Your vernacular regarding codswallop was unfamiliar to me.  It prompted me to research it, so I thank you kindly for exposing me to such a new and exciting term.  I understand your role here with the Wikipedia machine, but you were not the original person who recognized the statement as a fact.  Just as I researched codswallop, you should perhaps learn about go codes.  They mean very little if they aren't authorized (which, of course, implies it's been previously verified) and authenticated using the accepted three party system.  They are the basis for any and all permissions within the digital world, and in anything involving the use of the warmer portion of the stratosphere for exploratory or associated research purposes.
0	 ::::Comment.  It's confusing enough that I am not sure what "disagree" means in this conversation.  A quick run through my sources indicates that "folk costume", "folk dress", "national dress", "ethnic costume", "traditonal dress" etc. are all used pretty much interchangeably.  I would support a move to "folk costume" or "folk dress" for the reasons cited above, but "folk costume" should not be a subset of "national dress" since modern political boundaries do not necessarily match either ethnic boundaries or political boundaries as they were at the time that folk dress was ossified (at least in Europe - as mentioned, some folk dress is still evolving).  ::::[For what it's worth, I wouldn't characterize square dance clothes or bolo ties as folk dress - western wear is a modern retro concept based on romanticized notions of 19th century clothing, and bolo ties are a modern invention!  But bolo ties and cowboy shirts are certainly regional dress.]  ::::By the way, the use of narrow use "costume" to mean "theatrical costume" is about as common as the use of "dress" to mean "a woman's garment with a skirt".  Both "costume" and "dress" have these narrow, non-specialist, everyday definitions which make it really difficult to decide what terms will be understood by users of Wikipedia.  "Clothing" is probably the most neutral and inclusive term, but we struggle in choosing "Medieval clothing" vs. "Medieval costume" vs. "Medieval dress".  And "folk clothing" is not used in the specialist literature and sounds really dumb.  In the museum and art-historical worlds, "costume" and "dress" are both preferred terms.  ::::OED definitions are pertinent here:  ::::*COSTUME: The mode or fashion of personal attire and dress (including the way of wearing the hair, style of clothing and personal adornment) belonging to a particular nation, class, or period. ::::*DRESS: Personal attire or apparel: orig. that proper to some special rank or order of person, or to some ceremony or function; but, in later use, often merely: Clothing, costume, garb, esp. that part which is external and serves for adornment as well as for covering.  :::: is right, in that there isn't a simple solution; we're going to have a ton of redirects and alterate terms whichever way we go.  Gievn the OED definitions, I'd say "Folk costume" is more accurate.  But I personally prefer "Folk dress", and I'd choose that over "National dress". -   
0	*If you ever want to have some credibility among the scoutes here, i suggest you go back and ask that those AfD get withdrawn. That was not cool.  
0	39, 3 June 2010 (UTC)   Deleted speculation reference in the wings   "This raises concerns over the connection between rapid global temperature changes and the possibility of population extinction." I'm waiting for V. to format the reference from this source: Proc. Nati. Acad. Sci. USA Vol. 91, pp. 7487-7490, August 1994 Population Biology Climate change and temperature-dependent sex determination in reptiles (eticon/population demography/rate of evolutin/sex ratio/turtles)FREDRIC J. JANZEN* Department of Ecology and Evolution, University of Chicago, Chicago, IL 60637 Communicated by Gordon H. Orians, April 29, 1994 (received for review January 3, 1994) [].  :I suggest the connection between the concern over global warming and extinction be returned to article based on this passage:  The causal influence of annual variation in climatic temperature on cohort sex ratios in this population of painted turtles serves as a clear empirical example of the biological impact portended by rapid global temperature change. This study demonstrates that the demography of populations of species with temperature-dependent sex determination may be directly sensitive even to modest deviations in the local thermal environment. These results are entirely consistent with earlier work on a nesting beach of endangered loggerhead sea turtles (Caretta caretta), wherein 87-99% of hatchlings from the rookery in each of 3 years were females because sand temperatures at nest level were high (39). If such strongly female-biased cohorts lead to highly skewed adult sex ratios, then the probability of population extinction may be greatly enhanced.   :*It has been referenced and the "speculation" was restored.    count email) 15:
0	David, I agree with you.  I think Mathsci's large-scale changes to this section ought to be reverted for the time being while we discuss them.  This isn't because they're necessarily wrong, but just because a single editor shouldn't be overriding existing consensus with only a bare minimum of discussion.  I'd rather not revert the article any more today, though, so I don't think I should do this myself.  Does anyone else want to?
0	I am nobodies sock-puppet. this is tripe.
0	Mar 2005 (UTC)  :Thanks for your comments Rick, I'm sure you agree that this is a collaborative project, and that we can all use a little friendly support and oversight sometimes. I know I appreciate it when people correct my mistakes, Thanks,  10:47, 2
0	In short, the 8.4 million number is based on applying the percentage of Serbs in Serbia excluding Kosovo to the total population of Serbia including Kosovo.
0	Welcome to Wikipedia! We could really use your help to create new content, but your recent additions are considered non-notable and have been reverted or removed. Take a look at the welcome page if you would like to learn more about contributing to our encyclopedia.  -  ♥  - (UTC
0	Eferybody don't have to be around that person or like them they will do anything in the dark.
0	   Welcome to Wikipedia! We welcome your help to create new content, but your recent additions (such as Alli Reiter) are considered nonsense. Please refrain from creating nonsense articles. If you want to test things out, edit the sandbox instead. Take a look at the welcome page if you would like to learn more about contributing to our encyclopedia.   |  | 
0	:See WP:ILIKEIT. Just because you liked the commercial doesn't mean it deserves it's own section here. As far as commercials go, GOW's wasn't the most original. It's just a teaser with Mad World.
0	  :Ah, very good. Schopenhauer is not a place I would go. I'm imagining from your description that this is a rather large multi-volume set. And I'm assuming these book-length works each gets its own volume, and that the set does not also collect essays or "papers" in this sense that were published in periodicals.   
0	 *Support per above including mine, also, Kpalion is correct, not "Jagiełłonian".  ►
0	  OurMed Hi! My name is Marilena Tsangaroulis and I'm on the Volunteer Committee of an online healthcare movement called "OurMed".  At OurMed, we're committed to creating an interactive health site that uses a global, collaborative tool like with Wikipedia but goes an important step furtherwe verify all content by healthcare professionals like yourself.  We launched the Wikipedia version last year (OurMed's Site) , and this year we’re adding a host of important features that will make Ourmed an extensive site for unbiased and user driven clinical research/tools for physicians as well as user friendly resources for patients and consumers. You can have a peek at our new design here: (Our New Site in Development)  Although we have a section on editorials in the new site, the new one will emphasize non-commercial, unbiased informationall entirely free. The organization is governed by a non-profit Board made up of Healthcare professionals, the former head of Wikipedia, Florence Devouard, former accountant of Wikipedia Oleta McHenry and other professionals.  Here's a short video of our plans: http://www.youtube.com/watch?v=CjAqbMl1dVk  Please let me know if you'd like to learn morewe're quite excited but could use your assistance in nudging this project forward.  Thank you,  Marilena Tsangaroulis marilena@ourmed.org Volunteer OurMed.Org  OurMed is an independent 501(c3) non-profit organization located at: The Audubon Business and Technology Center Lasker Biomedical Research Building 3960 Broadway - Suite 301 New York, NY 10032 p: (212) 740-1850 c (917) 627-7155 f (267) 295-9949  Position description for Medical Writer/Reviewer Qualifications  - Expertise in the field of medicine and/or health care advocacy (e.g., MD, DO, DC, DPM, RN, ND, medical researchers, etc.). - Strong writing and editorial skills. - Ability to work productively from primarily remote access. -Interest in contributing to OurMed's mission and a desire to create high quality, commercial-free health information. - Must be a team player interested in collaborating with other medical professionals to create an outstanding base of medical knowledge unlike any other. Responsibilities  - Review articles from a scientific perspective, ensuring accuracy by checking references when your medical knowledge is not sufficient - Create original articles and/or make major and minor edits to existing articles in your field of interest. - Encourage fellow writers through use of discussion boards - Attend at least one 30-minute OurMed Community Conference call per month. - Participate in a one-time, one-hour tutorial on OurMed’s mission and history, which includes the aforementioned information, as well as how to post  When volunteers are inspired by a clearly defined mission with obtainable objectives, we will honor the first 100 “OurMed Pioneers” as the "Founding Framers" with acknowledgment on the website in perpetuity.    
0	:No and yes.  There really was nothing useful there to restore.  Just two external links to the sf.goarch.org site.  OTOH, if you think that he meets the notability requirements, you are more than welcome to construct a brand new article. -
0	REDIRECT Talk:Liberal Party of Canada candidates, 2008 Canadian federal election
